,activity,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CHEMBL4273_CHEMBL1989646,6.6,85.41,2.76,304.36,23,3,6,5,2,6,5,114,0,4,0,0,2,2,0,3.0,4.0,1.0,3.0,2.0,2.0,6.0,8.0,2.0,4.0,9.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,4.0
CHEMBL2581_CHEMBL74562,5.62,125.99,3.24,541.69,39,4,9,6,4,9,22,214,3,2,0,0,0,2,0,4.0,0.0,0.0,5.0,0.0,2.0,1.0,8.0,1.0,8.0,5.0,1.0,4.0,3.0,1.0,6.0,4.0,3.0,5.0,3.0
CHEMBL2599_CHEMBL1996048,7.8,96.93,2.61,308.38,23,6,5,3,4,5,7,118,1,3,0,0,1,2,0,4.0,2.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,7.0
CHEMBL2966_CHEMBL610136,4.16,112.66,-0.26,314.73,21,4,8,8,4,9,7,114,0,2,1,1,2,0,1,3.0,2.0,0.0,6.0,3.0,0.0,2.0,2.0,5.0,2.0,8.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0
CHEMBL2599_CHEMBL244378,8.0,115.82,3.54,346.35,26,4,8,7,4,8,5,128,0,4,0,0,2,2,0,4.0,2.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,7.0
CHEMBL4273_CHEMBL1985092,5.8,81.17,5.55,377.83,27,4,5,4,4,6,6,134,0,4,0,0,1,3,0,3.0,4.0,1.0,3.0,2.0,2.0,6.0,8.0,2.0,4.0,9.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,4.0
CHEMBL3744_CHEMBL482097,8.42,123.93,0.97,311.33,22,4,7,7,4,7,9,122,0,0,1,1,0,0,1,4.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,6.0,3.0,4.0,3.0,2.0,2.0,6.0,1.0,2.0,3.0
CHEMBL3744_CHEMBL275040,7.48,86.63,0.33,213.23,15,3,5,5,3,5,5,84,0,0,1,1,0,0,1,4.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,6.0,3.0,4.0,3.0,2.0,2.0,6.0,1.0,2.0,3.0
CHEMBL3744_CHEMBL279561,6.42,86.63,0.41,215.25,15,3,5,5,3,5,6,86,0,0,1,1,0,0,1,4.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,6.0,3.0,4.0,3.0,2.0,2.0,6.0,1.0,2.0,3.0
CHEMBL1936_CHEMBL404367,7.5,97.86,4.17,372.43,28,4,7,5,3,7,6,140,2,4,0,0,2,2,0,4.0,3.0,4.0,3.0,4.0,0.0,3.0,5.0,1.0,5.0,11.0,4.0,2.0,3.0,0.0,1.0,4.0,0.0,2.0,7.0
